id,sex,age,marital,child,educ,source,smoke,smokenum,op1,op2,op3,op4,op5,op6,mast1,mast2,mast3,mast4,mast5,mast6,mast7,pn1,pn2,pn3,pn4,pn5,pn6,pn7,pn8,pn9,pn10,pn11,pn12,pn13,pn14,pn15,pn16,pn17,pn18,pn19,pn20,lifsat1,lifsat2,lifsat3,lifsat4,lifsat5,pss1,pss2,pss3,pss4,pss5,pss6,pss7,pss8,pss9,pss10,sest1,sest2,sest3,sest4,sest5,sest6,sest7,sest8,sest9,sest10,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15,pc16,pc17,pc18,Rop2,Rop4,Rop6,Rmast1,Rmast3,Rmast4,Rmast6,Rmast7,Rpss4,Rpss5,Rpss7,Rpss8,Rsest3,Rsest5,Rsest7,Rsest9,Rsest10,Rpc1,Rpc2,Rpc7,Rpc11,Rpc15,Rpc16,toptim,tmast,tposaff,tnegaff,tlifesat,tpstress,tslfest,tmarlow,tpcoiss,agegp3,agegp5,educrec,LG10negaff,MAH_1,COO_1,MAH_2
418,FEMALES,22,SINGLE,YES,COMPLETED HIGHSCHOOL,MONEY/FINANCES,NO,,5,4,3,3,2,4,2,3,3,2,4,2,3,4,3,1,3,4,3,2,3,3,2,1,4,3,1,4,4,3,2,1,1,3,3,3,1,2,3,3,3,3,2,3,2,3,3,3,4,4,3,3,2,2,3,2,3,3,1,1,1,0,1,0,1,1,1,1,2,2,3,4,4,2,4,2,5,3,5,3,4,2,3,2,2,4,2,3,2,3,2,3,3,2,3,4,4,3,2,3,2,2,2,4,4,2,1,3,4,17,20,31,21,12,32,26,8,56,18 - 29,18 - 24,completed high school,1.3222192947339193,0.23021145124808146,5.980951962448941e-4,1.088941599211016
432,FEMALES,44,MARRIED FIRST TIME,YES,COMPLETED HIGHSCHOOL,WORK,NO,0,5,3,5,3,5,5,4,4,3,4,4,1,4,5,3,1,3,1,5,5,3,4,3,3,3,4,1,3,1,3,3,2,1,4,4,4,4,1,4,1,4,4,3,3,4,4,5,3,4,4,1,4,1,4,1,4,1,1,1,1,1,0,0,0,1,0,0,1,3,1,3,5,4,3,5,2,3,4,5,4,1,3,4,4,2,3,3,3,1,1,2,1,4,1,2,3,2,2,4,4,4,4,4,3,5,1,1,2,2,22,17,38,19,17,29,40,5,51,30 - 44,41 - 49,completed high school,1.2787536009528289,1.4837601180715676,6.182675376099609e-4,1.0863985953540916
165,MALES,46,SEPARATED,NO,SOME ADDITIONAL TRAINING,FAMILY,NO,0,2,3,4,4,2,2,2,3,1,1,2,1,1,4,2,1,4,1,3,4,2,3,1,1,2,3,1,3,1,3,4,2,1,2,2,5,6,2,2,4,1,4,3,3,3,4,2,3,4,4,1,3,1,4,1,4,1,3,1,1,1,1,0,0,1,1,0,1,2,1,4,4,4,4,1,4,4,4,2,5,4,4,1,1,2,2,3,2,4,3,4,4,4,4,2,3,3,2,4,4,4,4,2,4,5,5,4,5,5,17,24,33,13,17,25,37,7,73,45+,41 - 49,some additional training,1.1139433523068367,1.0669336188665104,3.036760300195532e-4,1.0734506627992333
430,FEMALES,29,MARRIED FIRST TIME,YES,COMPLETED HIGHSCHOOL,WORK,NO,0,3,3,3,3,4,3,2,3,2,2,1,2,1,4,3,1,3,1,3,3,1,3,1,2,3,4,1,3,1,3,4,1,1,5,5,6,6,3,3,3,3,4,4,3,4,4,3,2,4,4,1,3,1,4,2,2,1,1,1,1,1,0,1,0,1,0,1,1,2,2,4,2,3,3,2,3,2,2,2,3,3,3,1,1,3,3,3,3,3,3,3,3,3,4,2,2,2,2,4,4,3,4,4,4,4,4,4,5,5,19,20,33,13,25,25,36,7,60,18 - 29,25 - 32,completed high school,1.1139433523068367,0.24143796982313157,4.626145100594274e-4,1.0734506627992333
68,MALES,55,DIVORCED,NO,COMPLETED UNDERGRADUATE,WORK,NO,,4,2,4,2,4,2,2,3,2,2,3,1,1,4,2,1,3,1,4,4,1,4,2,2,4,4,1,4,3,4,4,1,1,4,4,4,5,2,2,2,2,4,4,2,4,4,3,2,3,4,1,4,1,4,1,3,1,1,1,1,1,1,1,0,1,1,0,1,2,2,4,4,5,5,2,4,4,4,2,4,4,4,2,2,4,4,4,4,4,3,3,3,4,4,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,24,23,39,15,19,21,38,8,74,45+,50+,completed undergrad uni,1.1760912590556813,1.3449708002926075,6.918604005930169e-4,1.0730104270994842
2,FEMALES,21,SINGLE,NO,COMPLETED UNDERGRADUATE,WORK,NO,0,4,4,2,4,5,2,2,3,1,1,2,1,3,4,4,2,3,1,4,4,4,4,1,2,3,3,2,4,1,4,4,4,3,4,4,4,4,4,3,3,4,4,3,3,3,3,3,3,3,3,2,3,2,3,1,3,2,2,0,1,1,0,0,0,0,1,0,0,2,4,3,3,2,5,4,3,3,3,2,5,4,5,2,2,5,5,2,2,4,3,4,4,4,2,2,3,3,3,3,3,4,3,3,4,2,2,4,4,4,19,22,37,24,20,30,31,3,66,18 - 29,18 - 24,completed undergrad uni,1.380211241711606,0.2425997650579128,0.001019855860473587,1.0673988203943119
141,FEMALES,41,REMARRIED,YES,COMPLETED UNDERGRADUATE,MONEY/FINANCES,YES,100,4,1,4,1,5,1,2,3,1,1,2,1,2,5,3,2,4,1,4,4,2,4,1,2,4,4,2,4,1,4,4,3,1,5,5,5,5,6,3,2,3,5,4,4,4,4,3,3,3,4,1,3,1,3,1,4,1,1,1,1,1,0,1,1,1,1,1,0,2,4,3,2,4,2,2,4,4,4,3,4,4,4,2,1,4,4,5,5,5,3,4,4,4,3,1,2,2,2,4,4,4,4,4,4,2,4,3,4,5,28,23,41,18,26,25,37,8,65,30 - 44,41 - 49,completed undergrad uni,1.255272505103306,0.15343362551511905,1.7392448039964483e-6,1.0568242988503649
513,MALES,67,MARRIED FIRST TIME,NO,COMPLETED HIGHSCHOOL,HEALTH/ILLNESS,NO,0,4,2,4,2,5,1,1,4,1,1,4,2,1,4,2,2,4,5,4,4,2,3,1,2,3,4,2,2,5,2,4,4,1,5,6,4,5,3,4,4,4,4,3,3,3,4,4,2,3,4,2,3,3,2,2,2,4,2,1,1,1,0,1,0,1,1,1,1,2,3,4,4,4,5,4,3,5,5,4,3,4,3,4,5,5,5,4,4,5,4,4,4,3,4,2,3,3,2,3,2,3,1,3,4,3,2,2,2,1,26,27,34,26,23,31,26,8,64,45+,50+,completed high school,1.414973347970818,1.9652358331828195,0.008545884782408503,1.047995174476202
479,FEMALES,53,MARRIED FIRST TIME,NO,SOME ADDITIONAL TRAINING,SPOUSE OR PARTNER,NO,,3,2,4,1,4,4,1,3,1,1,4,1,1,4,3,2,3,1,4,5,3,4,1,2,3,3,1,3,1,3,4,1,1,2,2,2,2,2,4,1,2,4,3,2,4,4,2,1,4,4,1,4,1,4,3,4,1,1,0,1,1,0,1,1,1,1,0,1,1,3,5,5,5,4,1,4,4,4,1,3,5,2,3,5,4,4,4,5,2,4,4,4,4,4,2,3,2,2,4,4,2,4,4,5,3,5,5,3,1,22,27,36,16,10,21,38,7,71,45+,50+,some additional training,1.2041199826559248,1.7838467964737335,4.856641930463161e-5,1.0270201319604881
257,FEMALES,56,MARRIED FIRST TIME,NO,SOME SECONDARY,HEALTH/ILLNESS,NO,0,5,4,4,3,4,2,2,4,3,3,3,2,2,5,2,2,2,1,5,2,2,4,1,2,2,2,3,2,1,3,4,3,1,4,3,4,6,5,3,3,2,4,3,2,4,4,2,2,3,3,1,3,1,4,3,3,2,1,0,1,1,0,1,0,0,1,0,0,3,2,3,5,5,4,3,3,4,4,4,3,2,3,3,3,3,4,2,3,4,3,2,2,3,3,2,3,2,2,4,4,2,3,4,3,4,3,2,3,3,22,20,31,18,22,23,33,4,61,45+,50+,did not complete high school,1.255272505103306,0.2919976175415386,0.0012648603079338538,1.0246185805554513
242,FEMALES,18,SINGLE,NO,COMPLETED HIGHSCHOOL,WORK,NO,0,3,2,2,2,4,2,2,3,1,2,3,1,2,4,2,1,3,2,4,2,2,3,3,3,4,4,2,3,4,3,3,3,2,4,4,3,5,5,3,3,4,3,4,2,3,3,2,1,4,4,1,3,3,3,2,3,2,1,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,4,4,4,3,4,3,4,3,3,2,3,3,4,2,3,3,4,,,,,,,21,23,33,24,21,26,33,2,,18 - 29,18 - 24,completed high school,1.380211241711606,,,1.0135667917279887
234,FEMALES,44,SINGLE,NO,POSTGRADUATE COMPLETED,,YES,25,3,2,5,1,4,1,1,4,1,1,4,1,1,4,4,2,2,4,5,4,3,4,1,2,4,4,2,3,2,4,4,2,1,5,4,4,5,5,4,3,4,4,3,2,5,4,3,2,4,4,1,4,1,4,1,4,2,2,1,1,1,1,0,0,0,0,0,0,5,3,3,4,4,3,3,3,4,4,2,4,3,3,2,3,4,5,4,5,5,4,4,4,4,4,2,3,1,2,4,4,4,3,3,1,3,3,4,4,3,26,28,38,23,23,26,38,4,62,30 - 44,41 - 49,completed postgrad uni,1.3617278360175928,3.1464946818228485,0.002113653016427774,1.0118779031387162
91,MALES,51,REMARRIED,YES,COMPLETED HIGHSCHOOL,WORK,NO,0,4,1,4,1,4,1,1,3,2,1,4,1,1,4,2,1,4,1,4,3,1,3,2,2,3,3,1,4,1,4,4,2,1,5,5,5,5,5,3,2,1,4,4,1,1,5,2,2,4,3,1,3,1,3,1,3,1,1,1,1,0,0,0,0,0,1,0,0,2,2,3,4,4,3,2,2,4,5,2,3,4,3,2,2,3,4,5,5,5,4,3,4,4,4,2,2,5,1,4,4,4,4,4,4,4,4,4,4,4,27,26,36,14,25,21,36,3,66,45+,50+,completed high school,1.146128035678238,1.1546045717649362,4.259652442757445e-4,0.9929781157633852
34,MALES,64,MARRIED FIRST TIME,NO,POSTGRADUATE COMPLETED,MONEY/FINANCES,NO,0,4,1,4,2,3,1,1,3,1,2,4,1,2,4,1,2,4,2,3,4,1,3,2,1,1,3,2,3,1,3,3,1,1,4,5,4,4,2,2,3,3,4,3,2,4,3,3,2,4,4,1,3,1,3,1,3,3,1,1,1,1,1,1,0,0,1,0,1,1,2,5,3,5,2,3,3,4,4,3,4,3,1,1,1,3,3,5,4,5,4,4,3,4,3,2,3,2,3,4,4,4,2,4,5,4,3,3,5,5,25,25,31,14,19,25,35,7,65,45+,50+,completed postgrad uni,1.146128035678238,0.6694876911135682,8.159279882697267e-5,0.9883603614758405
8,FEMALES,38,DIVORCED,YES,COMPLETED UNDERGRADUATE,WORK,NO,0,2,2,4,2,4,3,2,3,2,2,3,2,2,5,2,2,3,1,4,4,2,4,1,2,4,4,2,4,1,4,4,2,2,5,5,5,6,5,3,3,3,4,4,3,3,4,3,2,3,4,1,3,1,3,2,3,1,1,1,0,1,0,0,0,0,1,0,0,3,2,4,3,4,2,3,2,2,3,3,2,3,2,4,3,2,2,4,4,3,3,3,3,3,3,2,2,3,2,4,4,3,4,4,3,4,3,3,2,3,21,21,40,17,26,26,35,3,49,30 - 44,33 - 40,completed undergrad uni,1.2304489213782739,1.0749838345050526,9.462526930049306e-4,0.979721103476307
412,MALES,48,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,WORK,NO,,5,2,4,1,4,3,1,4,1,1,4,1,1,4,2,1,4,1,4,4,1,4,2,2,3,2,1,4,1,4,4,2,1,4,4,4,5,2,2,3,2,5,3,2,4,4,3,1,4,4,1,4,1,4,1,4,1,1,0,1,1,1,1,0,1,1,0,0,2,2,4,4,4,4,2,4,4,4,3,4,4,4,2,2,4,4,4,5,3,4,4,4,4,4,1,3,2,2,4,4,4,4,4,4,4,4,3,4,4,25,28,37,14,19,21,40,6,71,45+,41 - 49,some additional training,1.146128035678238,2.4711368608830853,1.0316997065511561e-8,0.9788591812684317
64,MALES,27,LIVING WITH PARTNER,NO,COMPLETED HIGHSCHOOL,MONEY/FINANCES,YES,150,4,1,5,2,5,3,2,4,3,2,4,1,1,3,2,2,3,1,5,2,5,2,1,3,3,2,2,3,1,4,5,2,2,5,5,6,6,7,3,2,3,4,3,2,4,4,3,2,4,4,1,4,1,3,1,4,2,1,0,1,1,1,1,0,0,1,1,0,1,1,5,4,5,3,3,4,3,4,2,3,4,4,3,2,3,4,5,4,3,3,2,3,4,4,2,3,2,2,4,4,4,3,4,5,5,3,4,3,4,26,24,32,21,29,24,38,6,70,18 - 29,25 - 32,completed high school,1.3222192947339193,0.645224810595607,7.0725580155828905e-6,0.9783704923627925
327,FEMALES,46,MARRIED FIRST TIME,YES,COMPLETED UNDERGRADUATE,WORK,NO,0,3,2,1,3,3,3,3,2,3,3,4,4,3,3,2,1,5,2,2,4,2,3,1,3,3,3,1,4,4,3,3,1,1,5,3,5,5,4,1,2,3,3,3,4,3,2,3,4,2,4,2,2,4,2,4,2,4,3,1,1,1,1,1,0,1,1,0,1,4,2,5,3,2,3,5,1,2,3,4,2,2,2,4,4,2,3,4,3,3,2,2,2,1,2,3,3,3,4,3,1,1,1,2,2,4,1,2,2,2,17,15,33,18,22,30,20,8,43,45+,41 - 49,completed undergrad uni,1.255272505103306,3.3703136762280694,0.0031389255662539685,0.9629378521633293
226,FEMALES,48,MARRIED FIRST TIME,NO,COMPLETED HIGHSCHOOL,"TIME (lack of time, too much to do)",NO,0,3,3,4,2,3,3,3,3,3,2,1,2,3,4,1,2,2,1,5,3,3,3,2,2,2,4,2,3,1,2,3,4,4,3,3,2,3,6,3,3,4,3,2,3,3,3,4,2,4,4,1,3,1,2,3,3,2,1,1,1,1,0,0,0,0,1,0,0,4,4,3,3,4,2,5,4,3,4,4,2,4,2,3,2,2,2,3,4,3,2,2,3,3,2,3,4,3,3,4,4,2,3,4,2,2,1,2,3,4,20,16,31,22,17,32,33,4,49,45+,41 - 49,completed high school,1.3424226808222062,2.1710666105645298,1.899341217679514e-5,0.9247085986308784
284,FEMALES,55,MARRIED FIRST TIME,NO,SOME ADDITIONAL TRAINING,LIFE IN GENERAL,NO,0,5,1,4,2,5,1,2,3,2,3,3,2,2,4,3,1,3,1,3,1,2,3,1,1,2,3,2,4,1,3,3,2,2,5,4,6,6,4,3,2,3,5,4,4,4,4,3,4,4,4,1,4,1,4,1,2,1,1,0,1,0,1,1,1,0,1,0,0,1,3,5,3,3,4,3,2,3,2,2,5,2,3,2,1,3,3,5,4,5,3,3,2,3,3,1,2,2,2,4,4,4,4,4,5,3,3,4,4,5,28,20,29,16,25,26,38,5,62,45+,50+,some additional training,1.2041199826559248,0.3616584724898033,1.4835001793372463e-4,0.9174840250410791
280,MALES,34,MARRIED FIRST TIME,YES,COMPLETED HIGHSCHOOL,WORK,NO,0,4,2,3,1,5,1,3,4,1,4,4,3,2,3,5,1,5,1,3,4,5,4,3,4,2,2,1,3,3,3,3,1,1,1,1,3,3,1,3,3,3,2,3,4,4,3,4,3,4,4,1,4,1,3,2,4,4,3,0,1,1,0,0,1,0,0,0,0,4,5,4,2,4,1,5,3,2,1,5,4,5,3,2,1,5,5,4,5,5,2,4,1,2,3,4,3,2,3,4,4,3,1,2,2,1,1,1,4,5,26,20,32,25,9,32,33,3,53,30 - 44,33 - 40,completed high school,1.3979400086720377,0.4223542382303006,4.923045675646058e-4,0.9054518003598027
528,MALES,27,MARRIED FIRST TIME,NO,COMPLETED UNDERGRADUATE,"TIME (lack of time, too much to do)",NO,0,3,4,2,4,3,3,2,2,2,2,3,3,3,3,2,1,2,3,4,3,5,2,2,2,2,2,1,4,1,4,3,3,3,2,6,3,4,1,2,2,3,4,3,3,2,4,4,2,2,3,2,3,2,2,4,3,3,3,1,1,1,0,0,0,0,1,0,0,2,2,4,3,4,4,4,2,4,3,2,3,4,2,3,3,3,2,2,2,3,3,3,3,2,2,2,3,4,2,3,3,1,2,2,4,4,2,4,3,3,15,18,29,23,16,27,24,4,58,18 - 29,25 - 32,completed undergrad uni,1.3617278360175928,1.0024009328912786,5.599530182382699e-4,0.8945141192928525
424,FEMALES,63,DIVORCED,NO,COMPLETED HIGHSCHOOL,FAMILY,NO,,3,4,4,3,3,3,3,3,4,4,3,2,3,4,3,2,4,2,5,5,2,4,1,1,3,3,1,4,2,4,3,1,1,1,3,3,4,3,3,3,2,3,2,2,4,3,3,1,3,3,2,3,2,3,2,3,2,3,1,1,1,0,1,0,1,1,0,1,1,1,4,4,3,4,3,3,3,4,4,4,3,4,2,2,4,4,2,3,3,2,1,1,3,2,3,4,2,3,3,3,3,3,2,5,5,3,2,4,4,18,15,39,16,14,26,29,7,67,45+,50+,completed high school,1.2041199826559248,5.665485601824854,0.004350076173211165,0.8937590106776452
544,FEMALES,23,STEADY RELATIONSHIP,NO,SOME ADDITIONAL TRAINING,WORK,NO,0,3,2,4,3,4,2,2,3,3,2,4,2,4,3,4,2,3,1,4,4,5,3,2,4,3,3,2,3,2,3,3,2,2,2,4,4,4,3,4,3,4,4,3,3,3,4,4,3,4,4,2,3,1,3,4,4,3,2,1,1,1,1,1,0,0,1,0,0,2,3,4,3,4,3,4,3,3,4,4,3,4,3,4,3,3,4,4,3,4,3,2,3,3,1,2,3,3,2,3,4,1,2,3,4,3,2,2,2,3,22,19,32,26,17,31,31,6,57,18 - 29,18 - 24,some additional training,1.414973347970818,0.4896700404258625,2.3425955500278536e-4,0.8892913050338567
137,FEMALES,22,LIVING WITH PARTNER,NO,SOME ADDITIONAL TRAINING,RELATIONSHIPS,NO,,3,2,3,2,3,3,2,3,4,2,3,3,3,4,3,2,2,1,4,3,3,3,1,2,2,3,2,3,1,3,3,3,2,5,5,4,5,4,4,4,3,3,3,2,3,3,3,3,4,4,1,4,2,2,3,2,3,4,1,1,1,0,0,0,1,1,0,0,4,3,4,2,2,1,3,1,4,5,5,2,4,1,4,4,1,1,4,4,3,3,1,3,2,2,3,3,3,3,4,3,2,2,1,2,3,3,1,2,2,20,17,30,20,23,31,28,5,41,18 - 29,18 - 24,some additional training,1.3010299956639813,2.8470637555428153,7.765954565548856e-4,0.887760240957055
241,FEMALES,48,MARRIED FIRST TIME,YES,COMPLETED UNDERGRADUATE,WORK,NO,0,4,2,5,1,5,2,2,3,1,1,4,1,2,4,2,1,4,1,3,4,1,4,2,2,4,4,1,4,1,4,4,2,2,6,6,6,6,5,3,2,3,4,4,3,3,4,3,2,4,4,1,4,1,4,1,4,2,1,1,1,1,0,1,0,1,0,0,1,1,2,5,4,3,3,3,3,3,4,2,3,4,3,2,2,3,3,4,5,4,3,4,4,4,3,2,2,3,2,4,4,4,3,4,5,4,3,4,4,4,27,25,39,15,29,25,39,6,65,45+,41 - 49,completed undergrad uni,1.1760912590556813,0.6694876911135682,8.159279882697267e-5,0.8832824945877321
213,MALES,22,SINGLE,NO,COMPLETED UNDERGRADUATE,LIFE IN GENERAL,NO,,4,1,4,1,5,2,2,3,4,1,3,3,3,4,2,3,4,1,4,3,2,3,1,3,3,4,2,3,1,4,4,3,2,3,6,3,3,2,3,4,4,3,3,2,4,3,4,2,3,4,1,4,1,2,3,2,3,2,1,1,1,1,1,0,0,1,0,0,2,4,4,3,4,4,5,2,3,4,2,3,3,3,4,4,3,5,5,5,4,3,1,4,2,2,3,3,2,3,4,4,2,2,3,4,2,1,4,2,2,27,18,36,20,17,30,30,6,56,18 - 29,18 - 24,completed undergrad uni,1.3010299956639813,0.9148867635735943,9.625011401601953e-7,0.8831529612380306
373,MALES,32,SINGLE,NO,COMPLETED HIGHSCHOOL,WORK,YES,150,4,1,3,1,4,2,2,3,1,2,4,2,2,4,2,2,4,1,4,2,3,4,2,2,3,4,2,4,2,4,3,2,2,5,4,4,3,4,2,3,3,4,4,2,4,4,3,2,4,4,1,4,1,4,3,3,1,1,0,1,1,1,0,1,0,1,0,0,2,2,4,4,4,3,3,4,4,3,2,3,4,3,2,2,4,4,5,5,4,3,4,3,3,3,2,2,2,2,4,4,2,4,4,4,4,3,4,4,4,25,23,36,20,20,23,37,5,67,30 - 44,25 - 32,completed high school,1.3010299956639813,0.28451121374555643,1.8676009696076026e-4,0.880599144125896
260,FEMALES,41,STEADY RELATIONSHIP,NO,POSTGRADUATE COMPLETED,WORK,NO,1,2,2,3,3,3,2,2,3,2,2,1,3,3,4,3,4,2,1,5,5,3,4,2,1,3,4,2,3,3,4,4,2,2,4,4,4,3,3,3,3,3,4,3,3,4,3,3,3,4,4,2,3,1,2,4,3,2,3,0,1,1,0,0,0,0,0,0,0,5,3,2,3,2,5,3,2,2,3,3,5,3,5,3,4,4,4,4,3,4,3,3,3,2,2,2,3,2,3,3,4,1,3,2,1,3,3,3,3,2,19,17,38,23,18,28,29,2,55,30 - 44,41 - 49,completed postgrad uni,1.3617278360175928,1.4732724655190863,7.784943065488342e-4,0.8799696019979021
380,MALES,38,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,MONEY/FINANCES,YES,120,3,2,3,1,4,1,1,3,2,2,4,2,2,3,4,2,3,1,3,3,2,3,1,2,2,3,2,3,1,3,3,2,2,4,4,5,5,4,3,2,3,4,4,3,4,4,3,3,4,4,1,3,1,3,3,3,2,3,1,1,1,0,1,0,0,1,0,0,2,4,4,3,4,4,3,3,4,4,2,4,3,4,2,2,4,4,4,5,5,4,3,3,3,3,2,2,2,2,4,4,2,3,2,4,2,3,4,4,4,24,23,29,19,22,25,32,5,66,30 - 44,33 - 40,some additional training,1.2787536009528289,0.20942181601540885,7.040462987908406e-9,0.8681316631450922
480,MALES,29,SINGLE,YES,SOME ADDITIONAL TRAINING,WORK,NO,,3,2,4,2,5,1,1,2,2,2,3,1,3,3,3,1,4,1,3,4,1,4,2,2,2,2,1,2,1,4,4,2,1,3,4,4,2,3,3,3,3,4,4,3,3,3,2,3,4,4,2,4,1,3,2,4,1,1,1,1,1,1,0,0,0,1,0,0,1,2,3,3,3,4,3,4,3,3,3,4,3,3,3,3,3,3,4,4,5,4,3,3,4,2,2,2,3,3,3,4,3,4,4,5,4,3,3,3,3,25,21,32,15,16,27,37,5,60,18 - 29,25 - 32,some additional training,1.1760912590556813,0.04017613988976011,4.437158158355925e-6,0.8513082653778885
514,FEMALES,62,MARRIED FIRST TIME,NO,SOME ADDITIONAL TRAINING,,NO,0,3,2,3,4,4,1,2,4,1,1,2,2,3,2,2,1,4,2,4,4,1,4,2,2,1,3,1,3,1,4,3,2,1,3,3,4,5,4,3,3,2,3,3,3,4,4,3,3,4,4,1,4,1,3,1,3,1,1,1,1,1,1,0,0,0,1,1,1,4,2,3,3,5,2,1,4,4,4,2,4,4,4,2,2,4,4,4,2,5,3,4,4,3,2,3,3,2,2,4,4,4,4,4,2,4,5,4,4,4,21,22,32,15,19,27,38,7,68,45+,50+,some additional training,1.1760912590556813,0.47193142999300314,1.8669810060069385e-4,0.8513082653778885
203,FEMALES,41,DIVORCED,YES,COMPLETED UNDERGRADUATE,WORK,YES,5,5,1,4,2,4,2,1,4,1,1,4,1,1,3,5,2,3,1,5,4,4,4,3,3,4,4,2,2,1,3,3,2,2,5,6,6,6,4,5,1,5,5,3,2,5,4,5,5,4,4,1,4,1,4,1,3,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,5,5,5,1,5,5,5,1,5,5,5,1,1,5,5,5,4,4,4,4,4,4,4,1,3,1,2,4,4,4,4,4,5,5,5,5,5,5,26,28,35,25,27,30,39,9,86,30 - 44,41 - 49,completed undergrad uni,1.3979400086720377,4.783757794024548,0.034474009218158644,0.8497650354410594
152,FEMALES,31,SINGLE,NO,COMPLETED UNDERGRADUATE,WORK,NO,0,2,2,3,3,4,3,2,2,2,2,3,2,3,4,2,1,3,2,3,4,3,3,4,4,3,3,1,2,1,3,3,1,1,4,5,5,4,4,3,3,4,3,3,3,3,3,4,2,4,4,2,4,2,3,2,3,2,2,1,1,1,0,0,1,0,1,0,0,4,3,3,2,3,2,3,3,3,3,4,3,3,3,4,3,2,3,4,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,19,19,31,20,22,31,33,5,48,30 - 44,25 - 32,completed undergrad uni,1.3010299956639813,1.1396876514077419,1.0060045437534698e-5,0.849356698810303
294,MALES,41,MARRIED FIRST TIME,NO,COMPLETED UNDERGRADUATE,WORK,NO,0,2,2,4,3,4,3,3,4,1,2,3,1,1,4,2,1,4,1,4,5,1,4,3,3,4,3,1,4,1,4,3,1,1,5,3,6,6,6,3,1,2,4,4,3,3,4,3,1,4,4,1,1,3,4,1,3,1,1,1,1,1,0,0,0,0,0,0,0,4,5,4,3,4,3,2,2,3,3,3,3,2,2,3,4,2,2,4,3,3,2,4,3,4,4,2,2,3,2,4,2,4,4,4,2,1,4,3,3,2,20,24,39,15,26,22,34,3,48,30 - 44,41 - 49,completed undergrad uni,1.1760912590556813,2.805525538153206,0.005111683881085198,0.843373781495517
414,MALES,24,MARRIED FIRST TIME,YES,COMPLETED UNDERGRADUATE,SPOUSE OR PARTNER,NO,,4,3,4,3,3,4,2,3,2,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,4,2,3,2,3,3,2,1,5,6,6,6,4,2,2,3,3,3,3,3,3,2,3,3,3,2,3,2,3,2,3,3,3,0,1,1,0,0,0,1,1,0,0,3,4,3,2,3,3,4,3,3,4,4,4,3,3,3,3,3,3,3,3,2,3,3,3,2,2,3,3,3,3,3,3,3,2,2,3,2,2,2,3,3,19,19,31,24,27,27,28,4,52,18 - 29,18 - 24,completed undergrad uni,1.380211241711606,0.6597788631172176,6.322386212430618e-4,0.8411569468008605
361,MALES,48,MARRIED FIRST TIME,YES,COMPLETED HIGHSCHOOL,WORK,NO,0,3,2,4,2,4,2,3,4,1,1,4,2,1,4,4,2,4,1,4,4,2,4,1,2,3,4,1,4,1,4,4,1,1,6,6,7,7,7,3,2,3,4,3,2,4,4,2,1,4,4,1,4,1,4,1,4,2,1,0,1,1,1,1,1,1,1,1,1,2,2,4,3,4,3,2,3,4,4,2,3,5,4,2,2,3,3,4,4,4,2,4,4,3,4,2,3,2,2,4,4,4,3,4,4,4,4,4,4,4,23,25,39,16,33,22,39,9,67,45+,41 - 49,completed high school,1.2041199826559248,0.6804619548541307,1.826425470357889e-4,0.8367355072186943
413,MALES,27,LIVING WITH PARTNER,NO,SOME SECONDARY,WORK,NO,,4,2,4,2,4,2,2,4,2,3,4,2,2,3,1,1,3,1,4,4,1,3,1,2,4,3,1,5,2,3,4,2,1,3,3,4,2,2,2,3,3,4,3,2,4,4,2,2,4,4,1,4,1,4,1,4,3,1,1,1,1,0,0,0,0,1,0,1,1,2,5,5,5,5,1,4,4,4,3,4,4,4,3,3,4,4,4,4,4,3,3,2,3,3,2,3,2,2,4,4,4,2,4,5,4,5,3,3,3,24,22,36,13,14,23,38,5,75,18 - 29,25 - 32,did not complete high school,1.1139433523068367,1.8762802850063396,1.3998230237501205e-4,0.8301547802939258
18,FEMALES,61,WIDOWED,YES,COMPLETED HIGHSCHOOL,WORK,NO,0,4,2,4,1,5,1,1,4,1,1,4,2,2,4,2,1,3,1,4,5,2,4,2,2,3,4,1,4,1,5,4,2,2,6,6,6,7,6,3,2,3,5,4,3,5,4,4,3,3,3,1,3,1,4,3,4,2,1,1,1,1,0,1,1,0,0,0,0,1,2,4,4,5,4,2,4,4,4,2,5,3,3,2,2,3,4,4,5,5,4,4,4,3,3,1,2,1,2,4,4,2,3,4,5,4,4,4,4,4,27,26,40,16,31,24,34,5,72,45+,50+,completed high school,1.2041199826559248,1.3511941063892519,3.747021727599277e-4,0.8287312268231736
